Gridworld performance test with 60 cores

Parallel Naive
Episodes
,1085408893,1314361077,2047226109,2901886002,3541931472,5426489518,5424251802,5685120894,7129956365,7855667561,8659108862,9318270215,9919478373,10274621961,9056859834,9635638051,14108169239,11170590705,12827030513,11537860515,14230490102,12727793120,14184630943,15674417539,43917882909,49478966490,10455388756,10083400484,11801734030,11094527782,5828212695
,1048528162,1220517814,2059692141,2884926901,4759143181,4809980937,5704974777,6594159212,6468644526,8844838308,7998861154,8283862352,10181897220,10415716268,9856300332,11704942781,9071133146,11868981359,11674685776,12436290576,11839753356,10794899018,11147532554,39848269744,40609635819,41555110179,10701921889,11193599747,12172270543,6473672347,7586310205
,1023773544,1383848641,1961694415,2278028130,4229251763,5114866703,5344126405,5861379503,6876802697,8367528988,8285751978,8478527827,8597809490,11027615478,10088240402,9800316499,9780872443,14855893766,10215627030,9679480582,9970122622,9619829550,10590888554,38647793307,37463482975,39982500000,14722614131,13597734842,11567167742,6034552723,6665564453
,959848376,1358136458,1975458985,2797426361,3445510484,4605079870,6695510962,6358946095,7880804221,6553267012,6750332730,8392648863,9525506944,8784350849,10073769559,10394563052,11051887671,9028835982,11874218680,10193779469,11538664952,14217283363,9316459570,37223830861,37492727527,49373890541,10639041123,16155371714,16275003303,10627733800,6832874185
Average (learning times),1.1123714516E9,1.381932512E9,2.1742851386E9,2.8932574777E9,3.9845213347E9,4.8859108786E9,5.8073270403E9,6.4782352029E9,7.3936245181E9,7.8451395034E9,8.1151776041E9,9.011697241E9,9.3996203194E9,9.852499545E9,1.01463422174E10,1.00924448694E10,1.11742044706E10,1.10781748274E10,1.12050315612E10,1.09971840431E10,1.17373891564E10,1.19221853266E10,1.13077117931E10,2.03570708412E10,3.9911992514E10,4.13837612127E10,2.08355204226E10,1.164529804E10,1.04730352829E10,8.594346897E9,7.4485915764E9
SD (total learning times),137488995.96,114512867.50,235936582.31,279171240.76,416163618.44,264368678.76,455359279.93,508217015.55,523922150.43,713996041.85,813060875.20,526481206.89,577617038.50,811370082.54,939391760.49,911460330.15,1559099336.85,1896237425.31,1287841408.47,1210761567.38,1323398825.08,1898845531.90,1498966376.63,12675757950.38,2619124392.90,5537854787.79,14940346100.56,2557373367.93,2609161899.15,1960513567.63,2901572117.82
Speed-ups,1,0.80,0.51,0.38,0.28,0.23,0.19,0.17,0.15,0.14,0.14,0.12,0.12,0.11,0.11,0.11,0.10,0.10,0.10,0.10,0.09,0.09,0.10,0.05,0.03,0.03,0.05,0.10,0.11,0.13,0.15
Average (learning times) / numAgents,1.1123714516E9,690966256.00,543571284.65,482209579.62,498065166.84,488591087.86,483943920.03,462731085.92,462101532.38,435841083.52,405758880.21,409622601.86,391650846.64,378942290.19,362369364.91,336414828.98,349193889.71,325828671.39,311250876.70,289399580.08,293434728.91,283861555.40,256993449.84,442545018.29,831499844.04,827675224.25,400683085.05,215653667.41,187018487.19,148178394.78,124143192.94
Speed-ups * numAgents,1,1.61,2.05,2.31,2.23,2.28,2.30,2.40,2.41,2.55,2.74,2.72,2.84,2.94,3.07,3.31,3.19,3.41,3.57,3.84,3.79,3.92,4.33,2.51,1.34,1.34,2.78,5.16,5.95,7.51,8.96


Stop Walk
Episodes
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,16533,16592,16279,15974,14471,16435,15094,14079,15973,16840,15184,17004,12395,16356,17246,15641,15498,16961,14978,14974,16349,15231,13176,15991,14099,15948,13630,15839,15757,16590,16496
,16386,12944,14937,14888,17256,17016,16388,14999,16471,16444,14946,16251,15385,15630,14193,16541,15310,15543,16714,15282,15947,16338,17605,17091,14564,15222,15026,17369,13861,16406,14945
,15394,14656,15705,15029,14805,16569,15772,16343,15329,15432,15840,15572,17353,16791,15802,15834,16384,15738,16061,15994,15511,15969,16300,16970,16308,17347,16093,15464,17223,16691,15693
,16141,16220,15961,17056,16112,15960,17351,16088,15705,14233,16108,17175,14684,13801,16655,16185,16154,15686,17211,14087,15896,15878,15914,15542,14877,16947,16613,14800,16369,16022,15796
,16578,14513,17004,16720,15174,17059,16707,15353,15496,14820,12942,17005,16240,16902,16195,16368,15552,11878,16088,15986,14782,16996,14831,16324,15964,15315,15460,14831,16263,16003,17424
,15842,16404,15856,15916,16514,14933,16559,15274,15232,15810,13518,15803,14840,16064,15261,16439,15039,15117,15423,15642,15344,14526,17220,16625,13521,16740,15517,16969,14842,16559,16718
,17228,15689,16362,16632,16337,16741,15432,16452,17173,17013,15392,14887,15726,16852,16998,15779,16048,16728,15051,15308,15356,16592,15640,16330,16025,16841,15967,15428,15009,15840,15226
,17025,17468,16653,16007,16013,17518,15231,16016,15347,12070,16074,15221,15343,16424,15347,13138,15868,16362,15178,14780,14826,17099,15303,14308,15809,15821,15652,13651,16400,15631,17105
,16462,16470,17320,16653,14253,16377,14854,15769,17152,15768,15009,15566,16224,17096,15980,16924,16078,15355,16226,16689,14498,16153,15230,14200,16509,14823,16666,14643,15229,16932,15440
,14904,13954,15389,16511,12038,14470,16494,16690,17272,14986,17068,16812,14961,14490,15076,16575,16438,16589,17061,15615,16092,16305,16406,16871,15600,15071,14619,15956,16212,17067,15263
Average (total episodes),16249.3,15491.0,16146.6,16138.6,15297.3,16307.8,15988.2,15706.3,16115.0,15341.6,15208.1,16129.6,15315.1,16040.6,15875.3,15942.4,15836.9,15595.7,15999.1,15435.7,15460.1,16108.7,15762.5,16025.2,15327.6,16007.5,15524.3,15495.0,15716.5,16374.1,16010.6
SD (total episodes),709.54,1413.69,729.03,723.84,1499.18,954.28,825.35,791.25,831.25,1452.75,1227.12,830.60,1303.22,1101.17,942.29,1064.72,468.47,1447.59,824.50,727.40,617.43,777.65,1261.06,1043.53,1006.29,902.04,924.05,1109.10,980.60,479.90,863.71
Speed-ups,1,1.05,1.01,1.01,1.06,1.00,1.02,1.03,1.01,1.06,1.07,1.01,1.06,1.01,1.02,1.02,1.03,1.04,1.02,1.05,1.05,1.01,1.03,1.01,1.06,1.02,1.05,1.05,1.03,0.99,1.01
Average (total episodes) / numAgents,16249.3,7745.50,4036.65,2689.77,1912.16,1630.78,1332.35,1121.88,1007.19,852.31,760.41,733.16,638.13,616.95,566.98,531.41,494.90,458.70,444.42,406.20,386.50,383.54,358.24,348.37,319.33,320.15,298.54,286.94,280.65,282.31,266.84
Speed-ups * numAgents,1,2.10,4.03,6.04,8.50,9.96,12.20,14.48,16.13,19.06,21.37,22.16,25.46,26.34,28.66,30.58,32.83,35.42,36.56,40.00,42.04,42.37,45.36,46.64,50.89,50.76,54.43,56.63,57.90,57.56,60.89

Learning Times
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,1371057533,2488254311,2678552090,3919389892,5111795556,7317059988,8883139878,9851219694,12244090065,14162085448,33599196960,38137848431,36195368923,19940539183,23903676972,24783315104,25726152147,29923813025,30957067414,29469979485,33991667484,32791088237,31144707833,89143891468,75257499389,91064957068,41650153750,42891952449,46396359109,49322657406,48551213287
,1319310366,1831077377,2522426913,3691974011,5635287502,7686671436,10923736856,10676854711,12399635327,14375939975,32720912029,38290168801,42756373399,20747906643,20869670626,28870422949,24292638677,26775694600,31599911801,30785147455,31962146048,34626855875,39965648650,84778461447,80483933129,86048363044,45233228839,49583200166,44073464087,55905143448,46590417499
,1053982131,1818762301,2663634611,3892859957,5724776010,7510825523,8633219895,12231495517,12024487640,13563275364,35319441474,39040324172,43455559290,21641103473,22100770936,26251509507,28917962115,27176581013,30218068847,32502057489,32318733633,35018768660,35906691975,88230263155,88051975702,98651042720,43259454158,45913022339,49146400471,49607658834,51513642394
,1188748357,1898528749,3266346178,4599538352,5930574895,7273523490,9637996267,10685798330,12027281575,13904662220,35329830548,42856659175,40988439686,18798811734,23727002800,24332478073,27545082972,26417223749,34027958936,28643738451,33589806138,36917293018,35557064025,84467347766,81063082128,100465241014,43204484708,42002314273,48421398180,48672797977,50324968179
,1079679257,1704196337,3039158462,4647535899,6284969569,7660532311,9630559740,10497046298,12684587350,14513014368,31612192165,41736304448,44912483920,22979179409,24303316266,25402345664,24933311558,23491160784,32237983404,34304253001,33093426129,37134730299,36644447445,84166332828,88963080101,89822924474,41639558978,44849008393,49859391952,49323256974,55299580867
,993377897,1820817622,2806559661,4350275212,6395094329,6969732940,9110347293,10494816448,11995595152,14543415633,30898526426,38953083652,43355261240,23757073994,25094560580,24665524169,26517566116,26818857770,30306032900,32048333921,35123232438,34702817491,39569301434,83212432806,77752073479,92650917507,42953042594,47770220018,44973147442,52030685849,49444401981
,1085408893,1854819278,2773392961,4311552942,6185253022,7455756622,9667943881,11322246398,13292746370,15236378038,32947449621,36149199561,32232335496,22290581249,24967465668,25525102503,26895121081,29736143783,29435684203,30981907539,33397405466,36669711976,37853207961,84327388662,88336543868,46542105030,45022020036,44028914575,45672031401,47871421702,49946806936
,1048528162,1842038068,2833487144,4176240407,5681617692,7989038884,9145519348,13374826465,12667463595,11914278414,35790556593,41542872458,19061765171,22290331379,23265414307,23055398039,25539593287,29606478261,29477439770,29705267343,31440490105,35599495339,49952722550,77412930964,83830365211,40342741277,44345885713,37027698022,48201633575,46537222934,57570183253
,1023773544,2118538639,3278528324,4422720552,4925686433,7505836789,9148412378,10951569369,14097365962,14490576503,34368570211,41784731784,22502284164,22603727462,23007540244,26628953895,27172444954,27437924299,34609068524,31973291976,31650255977,35737611759,78189455456,77376131470,89471409690,39774409027,45318863105,42148022478,43462003784,52074453806,55429670390
,959848376,1650599863,3077080343,5403434828,4920415513,7075309852,9692064921,11158910495,14404130381,16885590387,36205471996,40478052662,20292269991,22104927942,22348976546,25338174138,27620040740,29782298589,33422691655,32116064409,34162579599,36909689639,81567874034,86963782288,85517468210,41711571694,41212358567,44126113990,52909065852,51229471241,50428359752
Average (learning times),1.1123714516E9,1.9027632545E9,2.8939166687E9,4.3415522052E9,5.6795470521E9,7.4444287835E9,9.4472940457E9,1.11244783725E10,1.27837383417E10,1.4358921635E10,3.38792148023E10,3.98969245144E10,3.4575214128E10,2.17154182468E10,2.33588394945E10,2.54853224041E10,2.65159913647E10,2.77166175873E10,3.16291907454E10,3.12530041069E10,3.30729743017E10,3.56108062293E10,4.66351121363E10,8.40078962854E10,8.38727430907E10,7.27074272855E10,4.33839050448E10,4.40340466703E10,4.73114895853E10,5.02574770171E10,5.15099244538E10
SD (total learning times),137488995.96,239742502.29,259165172.49,485817466.62,544491095.46,301350026.78,635378639.22,1009063851.84,871928981.46,1250947175.48,1819489064.12,2110820621.93,10378444246.69,1489443958.48,1327298638.36,1555721605.99,1400296116.36,2065385002.41,1881404804.88,1681329094.93,1206442648.48,1372255210.25,18184542873.26,3971884085.67,5037837565.06,26722137435.88,1555294245.51,3448568706.09,2934702310.65,2656235005.37,3475178619.79
Speed-ups,1,0.58,0.38,0.26,0.20,0.15,0.12,0.10,0.09,0.08,0.03,0.03,0.03,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.01,0.01,0.02,0.03,0.03,0.02,0.02,0.02
Average (learning times) / numAgents,1.1123714516E9,951381627.25,723479167.18,723592034.20,709943381.51,744442878.35,787274503.81,794605598.04,798983646.36,797717868.61,1693960740.12,1813496568.84,1440633922.00,835208394.11,834244267.66,849510746.80,828624730.15,815194634.92,878588631.82,822447476.50,826824357.54,847876338.79,1059888912.19,1826258614.90,1747348814.39,1454148545.71,834305866.25,815445308.71,844848028.31,866508224.43,858498740.90
Speed-ups * numAgents,1,1.17,1.54,1.54,1.57,1.49,1.41,1.40,1.39,1.39,0.66,0.61,0.77,1.33,1.33,1.31,1.34,1.36,1.27,1.35,1.35,1.31,1.05,0.61,0.64,0.76,1.33,1.36,1.32,1.28,1.30

