,566160063,926628290,1042993977,1141368481,1200405995,1280869347,1269340784,1638192028,1648684317,2008761626,2185473851,2730062226,3071841594,3532660259,3575468693,3680957064,4419595408,4904569959,4934492364,5110564955,5516469421,5592947741,6073650668,6883527554,6983671747,6721133390,7631896263,7273342227,8158579242,7937354424,7278685543
,585530727,876435709,1016491679,1049947853,1526615859,1290703210,1486804128,1517717720,1734120696,2060750141,2084940484,2711804353,3133176129,3317101626,3647580172,3790726535,4309257673,4462173929,5216892164,5229739610,5431190732,5823166843,6032859712,6734212687,7800275792,7497350536,7904975509,7837560247,8454586291,8245087510,8462344011
,577116555,898596058,1023239525,1113839352,1269328226,1279623185,1346603069,1536323624,1768043019,2118331520,2289067326,2595883215,3262423477,3370976285,3401223665,4180087305,4356968319,4490458456,5154906012,4860301260,5243091707,5746729835,6106675058,6398970831,6809193631,7777961372,7261878704,7168166477,8165086755,7773261799,8725594068
,561458602,914735063,994931725,1132816762,1161748854,1236072916,1481115796,1474644878,1752320374,2140609319,2224042299,3033927961,3279145091,3542077284,3698162653,4161071649,4372640668,4758229608,4849555632,4497449168,5657530101,6274746497,6386911005,6642337724,6369428837,7258170097,8115446243,7655675048,7903246665,7475504245,7844472984
Average (process times),5.878125396E8,9.079840797E8,1.0399204959E9,1.1075923526E9,1.2216264372E9,1.2570013374E9,1.4354731694E9,1.5638355765E9,1.7338715319E9,2.0696834864E9,2.1712970806E9,2.8193164999E9,3.1519448358E9,3.446423589E9,3.6086748778E9,3.9933743392E9,4.3374431586E9,4.7146856879E9,5.0419953727E9,5.0608086574E9,5.5287222688E9,5.8214889991E9,5.9739688476E9,6.5777930892E9,6.9178168704E9,7.0928814208E9,7.4893582843E9,7.6832218137E9,7.8829358092E9,8.0700027453E9,8.405231945E9
SD (total process times),47116425.56,65592135.87,32311934.12,33337836.66,114622039.60,50721750.25,91092669.78,53263423.61,64197534.45,46136897.36,71191979.55,177679016.25,120379853.52,108789499.25,175704687.81,179461951.63,203553212.98,257610328.66,166135556.56,270596051.34,264766962.78,427727553.36,295582826.93,202659994.38,452924351.24,364875460.25,328499872.61,424569773.60,461561008.13,659360878.58,514382400.39
Speed-ups,1,0.65,0.57,0.53,0.48,0.47,0.41,0.38,0.34,0.28,0.27,0.21,0.19,0.17,0.16,0.15,0.14,0.12,0.12,0.12,0.11,0.10,0.10,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.07
Average (process times) / numAgents,5.878125396E8,453992039.85,259980123.98,184598725.43,152703304.65,125700133.74,119622764.12,111702541.18,108366970.74,114982415.91,108564854.03,128150750.00,131331034.83,132554753.42,128881245.64,133112477.97,135545098.71,138667226.11,140055427.02,133179175.19,138218056.72,138606880.93,135772019.26,142995501.94,144121184.80,141857628.42,144026120.85,142281885.44,140766710.88,139137978.37,140087199.08
Speed-ups * numAgents,1,1.29,2.26,3.18,3.85,4.68,4.91,5.26,5.42,5.11,5.41,4.59,4.48,4.43,4.56,4.42,4.34,4.24,4.20,4.41,4.25,4.24,4.33,4.11,4.08,4.14,4.08,4.13,4.18,4.22,4.20



