Gridworld performance test with 60 cores

Parallel Naive
Episodes
Speed-ups,1,1.796043215707621,3.3562594680660895,4.78205961143595,6.200964750562525,7.660890693251069,8.182956441831045,8.411745490171915,8.33625464161261,8.470605681378672,8.764042910919773,10.77208821518106,13.536244712472083,13.589463997031526,14.238463779244208,16.192810354841132,17.44166765659289,18.898341511106803,18.196543584977373,22.953196726116627,22.960717313537867,28.80997047944446,31.409945907359575,34.533672334672396,45.24657829716106,47.443046804187226,54.72373771176091,79.30803260526041,97.29523632964248,95.32942533252239,67.97852450425479


Stop Walk
Episodes
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,15841,7904,4377,2371,1500,1002,941,890,894,882,750,707,758,643,559,527,467,424,437,388,321,302,297,347,265,339,290,240,269,208,174
,17179,8108,4144,2842,1738,1761,1483,880,740,843,845,642,704,518,565,423,484,558,406,407,620,367,288,277,302,254,341,276,328,280,215
,16758,7950,4214,2703,1867,1611,1030,913,786,838,771,722,709,614,543,522,455,470,417,458,356,356,328,408,363,299,321,189,244,272,275
,15024,7530,3959,2679,1844,1677,1414,768,852,782,730,649,775,471,594,564,465,373,426,444,356,329,340,457,279,301,202,290,248,240,277
,15492,8025,3556,2412,2063,1665,1411,1308,904,825,789,783,604,577,538,552,463,503,352,457,395,337,314,308,345,259,269,329,289,237,251
,15527,8037,3775,2833,1989,1568,1447,1468,1184,826,764,655,623,513,535,676,479,458,459,366,399,369,324,383,337,296,277,259,196,250,278
,17098,7548,3861,2656,2005,1613,1468,826,913,869,785,705,585,560,538,505,367,478,483,306,331,319,336,400,303,328,311,235,208,220,233
,16721,7884,3758,2722,2101,1524,1011,1533,878,846,712,701,638,587,568,430,406,413,369,449,302,319,468,302,393,256,264,221,239,217,220
,15248,8339,4022,2593,1980,1621,968,877,864,1312,688,739,625,549,521,448,490,387,430,340,310,342,383,413,363,296,199,293,318,166,311
,14719,6794,4116,2670,1955,1760,931,1195,898,753,814,664,713,547,497,516,468,470,388,479,377,372,404,328,314,219,274,223,284,248,243
Average (episodes),15960.7,7811.9,3978.2,2648.1,1904.2,1580.2,1210.4,1065.8,891.3,877.6,764.8,696.7,673.4,557.9,545.8,516.3,454.4,453.4,416.7,409.4,376.7,341.2,348.2,362.3,326.4,284.7,274.8,255.5,262.3,233.8,247.7
Speed-ups,1,2.043126512116131,4.012040621386557,6.027227068464183,8.381840142842139,10.100430325275282,13.18630204890945,14.975323700506664,17.907214181532595,18.18675934366454,20.869116108786613,22.908999569398592,23.701663201663205,28.60853199498118,29.242762916819352,30.913616114662023,35.12477992957747,35.2022496691663,38.302615790736745,38.98558866634099,42.36979028404566,46.77813599062134,45.83773693279725,44.05382279878554,48.899203431372555,56.06146821215315,58.0811499272198,62.468493150684935,60.849027830728176,68.26646706586827,64.4356075898264

Processing Times
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,756983746,509897640,274278664,182243033,158681613,122627316,109315380,109047711,106515954,109343770,103486731,123807433,130112000,114929541,124100392,124684576,121498316,126817292,133728003,136196965,128783092,132603325,134480172,127498635,129072819,140935073,126624611,139415970,138213577,132461717,130696042
,645060249,450676341,268288302,193373582,141797789,131006704,116521170,112491807,100193566,112202536,110737859,121730562,131328658,128126771,117908262,118104883,126745348,138811700,138897153,123979791,137854533,132201639,135250761,130366400,134423933,138070758,140588095,129469617,133209736,135215815,135571976
,580205830,441907800,268425045,188216911,140094558,124102925,118594996,114183505,104168051,111293759,106746042,118524566,128009116,129244449,131436984,138265838,132488934,129478298,132873061,132983116,138985716,133606578,134344670,135384588,150306752,137702515,133801126,128448270,146226679,144680204,137847518
,550543376,436760225,263967593,191101919,138566614,126398334,112559418,102302480,108411595,106049487,103456351,119236517,127391789,125451917,134410063,134617120,128208104,137550575,138069969,130963770,131930774,119333104,138949773,144123249,117759104,142905429,124040911,131828577,131432594,123955825,151926518
,559882625,448626876,247080878,174646750,150265460,124201002,109581810,106920338,114601785,110079093,106618703,120772318,124228889,127856573,120816718,122528649,122103078,134547237,125346153,143783000,135094916,144776057,131381079,137474959,138460326,146496911,133901303,146371300,152206409,124632794,148561195
,563860032,447470229,259190858,191803754,143575902,117813478,111565448,114223078,102660239,109449407,103860711,127627757,128119252,121630605,118735961,134266394,131546718,128713544,138815913,123460191,134515424,141403082,134086055,141340636,137472593,124115735,130520153,141744928,126710666,130732155,151340960
,589922421,440982405,259891454,190817067,145736225,120326716,114755643,106889117,113627313,111281587,107179087,126771842,124377491,123462472,115991009,130080197,122287959,127713079,129696056,126265273,130620093,129533494,129170296,139337812,131524132,121496094,136067738,153569240,136718680,133631639,136266256
,598696620,447819236,249429025,187420405,149310046,115187052,159976320,115196188,110217746,111877755,103515760,124053346,128268322,117133253,130238758,123945378,123435949,123691844,137457839,140194264,132302791,130027149,141220881,130136716,141178240,147820836,139747898,130517129,140659357,131912867,131612144
,557928314,464230354,262813822,183336104,143964286,120861454,119048526,109780463,110099315,111973118,97913109,121287484,122380045,133786938,134697594,127070350,143281023,144759558,134363630,124552695,131259096,127408551,113447344,139829378,134996195,133793454,142512777,132302740,134697314,130291649,141770543
,562029933,415857586,268969912,184784819,141520785,124016780,113023024,102685721,112748031,103291549,109750342,118799195,129367379,125387098,129251477,131472178,137479559,128996726,131788610,130623101,136382182,133946663,134206394,138958380,142667708,130649468,131165489,137868195,126336945,129206189,138954931
Average (processing times),5.965113146E8,4.504228692E8,2.622335553E8,1.867744344E8,1.453513278E8,1.226541761E8,1.184941735E8,1.093720408E8,1.083243595E8,1.096842061E8,1.053264695E8,1.22261102E8,1.273582941E8,1.247009617E8,1.257587218E8,1.285035563E8,1.289074988E8,1.321079853E8,1.341036387E8,1.313002166E8,1.337728617E8,1.324839642E8,1.326537425E8,1.364450753E8,1.357861802E8,1.363986273E8,1.338970101E8,1.371535966E8,1.366411957E8,1.316720854E8,1.404548083E8
Speed-ups,1,1.3243362080159673,2.274732971978281,3.1937524882152717,4.1039275225664635,4.863359190588539,5.0340982765705355,5.453965293477454,5.506714439423941,5.438443106896865,5.663451147956687,4.878995075637385,4.683725695411933,4.783534196272361,4.7432997573612425,4.641982928530049,4.627436884222596,4.515331251516709,4.448136682811724,4.543109905273378,4.4591354854749286,4.502517102367926,4.4967545080757905,4.371805382410896,4.393019331727251,4.373294118921092,4.455001005283837,4.349221087797562,4.36553055280385,4.530279237151051,4.246998175569045



