Cartpole performance test with 60 cores

MaxTicks: 200

Parallel Naive
Episodes
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,97,27,32,9,8,16,12,9,1,10,2,12,1,1,1,1,4,22,45,36,49,9,47,1,1,6,10,1,25,53,29
,93,47,10,8,11,11,6,4,14,3,4,1,3,1,7,3,1,6,1,38,24,25,12,3,12,8,12,1,7,58,55
,72,72,30,18,1,8,6,8,2,1,1,1,2,1,1,8,29,39,4,62,44,29,1,2,1,65,9,26,33,28,73
,60,49,29,8,8,5,6,3,5,3,8,1,1,18,1,2,6,7,4,1,18,23,27,2,40,30,31,23,40,8,23
,58,36,38,19,11,11,7,16,1,4,1,1,3,6,3,4,27,45,27,48,24,38,13,1,1,12,20,1,12,2,36
,76,80,21,10,9,9,15,6,5,5,1,4,2,1,5,17,14,35,6,5,23,22,2,13,71,1,22,57,3,36,77
,73,57,20,15,10,12,7,4,4,1,5,8,3,1,11,9,4,36,39,26,35,35,3,43,111,46,21,1,3,16,38
,99,38,20,12,14,12,6,6,4,5,1,2,1,1,19,25,1,39,33,42,3,15,12,3,67,3,44,37,36,17,19
,52,60,22,16,2,8,4,1,1,1,7,2,1,3,6,2,31,9,11,3,14,13,1,27,92,6,33,1,36,7,37
,101,39,19,22,13,10,7,5,1,7,14,2,11,5,3,1,1,37,56,1,22,18,31,10,43,20,31,7,27,32,5
Average (episodes),78.1,50.5,24.1,13.7,8.7,10.2,7.6,6.2,3.8,4.0,4.4,3.4,2.8,3.8,5.7,7.2,11.8,27.5,22.6,26.2,25.6,22.7,14.9,10.5,43.9,19.7,23.3,15.5,22.2,25.7,39.2
Speed-ups,1,1.5465346534653464,3.2406639004149373,5.700729927007299,8.977011494252874,7.6568627450980395,10.276315789473683,12.596774193548386,20.552631578947366,19.525,17.749999999999996,22.970588235294116,27.892857142857142,20.552631578947366,13.701754385964911,10.847222222222221,6.618644067796609,2.84,3.4557522123893802,2.980916030534351,3.0507812499999996,3.4405286343612334,5.241610738255033,7.438095238095237,1.7790432801822322,3.964467005076142,3.3519313304721026,5.038709677419354,3.518018018018018,3.0389105058365757,1.99234693877551

Processing Times
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,11986795,6842348,1331372,1462057,3456794,1332017,0,883114,0,0,402943,0,0,0,237513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2990881,3817633,558955,2511044,1821814,1149124,755543,1287998,76969,43005,527522,115179,0,101184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2179843,3610055,1578511,3162695,637026,1310679,926752,1138540,101140,57912,1273805,0,172512,213669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2181825,1942930,2849132,1666649,1397883,1498376,1011241,943984,97471,940384,723838,95854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1713641,1763621,2350821,3237913,1293971,1667882,977562,1352496,895755,0,133005,275698,165758,168222,171672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1949166,3399658,3951778,3424873,1546166,928353,1070606,1332676,907137,917337,813491,537910,0,163770,204486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1690582,2036003,2496510,2549672,1163106,1581471,994454,1225360,987857,1135187,757275,0,344690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2259457,1688221,2107827,2229016,1995789,1930819,1546146,1032696,0,1850531,140233,95661,92104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1151413,2762659,1915775,1091071,844249,1276336,863722,874426,352306,1010772,701839,28247,0,70522,138243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2095499,1660754,3179517,1793906,1150210,2201570,1221199,1103827,795962,1491269,726703,210752,0,518547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Average (processing times),3019910.2,2952388.2,2232019.8,2312889.6,1530700.8,1487662.7,936722.5,1117511.7,421459.7,744639.7,620065.4,135930.1,77506.4,123591.4,75191.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Speed-ups,1,1.0228702986958151,1.3529943596378493,1.305687136990888,1.9728938535865403,2.0299696967598906,3.223911243724796,2.702352199086596,7.165359345152099,4.055532091560523,4.870309164162361,22.216640758742912,38.963365605937064,24.43463056490986,40.16297342515235,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity


Stop Walk
Episodes
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,97,116,17,21,7,10,9,3,1,29,13,1,25,18,34,1,16,1,96,24,50,22,4,22,1,56,30,41,5,47,1
,93,89,20,16,13,1,3,32,6,42,1,6,4,9,24,1,49,8,1,2,4,1,13,5,29,1,26,36,3,1,1
,72,40,15,17,4,8,31,1,1,31,42,14,1,2,2,34,1,66,16,16,67,55,58,33,48,37,36,20,1,1,1
,60,56,23,19,17,1,2,32,7,3,2,81,21,1,1,61,12,37,1,33,38,21,5,27,17,42,9,108,12,2,1
