Cartpole performance test with 60 cores

MaxTicks: 750

Parallel Naive
Episodes
,11932571,15213247,33151769,64845762,106803366,155594298,56457554,107356793,113638673,52235436,225075484,74796749,39048777,69634332,38999437,99078717,62992067,52042395,58709937,60834023,51212653,173170451,492499752,318487716,153780867,337012031,178800605,114353145,169479241,278488806,128172566
Average (learning times),2.3911082E7,4.01073459E7,4.96963073E7,6.08323315E7,1.019188658E8,8.67812149E7,7.84113248E7,1.042561546E8,9.80813311E7,8.04233894E7,1.066052498E8,1.006463884E8,5.8789714E7,1.181496278E8,7.21830551E7,7.64109845E7,7.55109806E7,1.014411545E8,1.156847185E8,1.065090091E8,6.62793359E7,1.070931829E8,2.723931724E8,1.696758297E8,1.497030224E8,1.92937802E8,1.419432748E8,1.856788266E8,2.15972682E8,1.304993157E8,2.623614669E8
SD (total learning times),22025722.44,24771292.13,25088105.16,26617452.31,57768689.85,40077163.37,53034561.57,50572625.34,84658865.37,54068149.06,73243611.02,72787035.50,25895327.49,199968153.10,25028647.59,27428248.91,34154860.05,46212975.98,74263292.27,49559390.14,29247417.20,42470162.06,249165289.08,110267456.64,81273575.66,110425431.59,70557426.81,83043217.92,204111213.03,84479114.43,183212309.71
Speed-ups,1,0.60,0.48,0.39,0.23,0.28,0.30,0.23,0.24,0.30,0.22,0.24,0.41,0.20,0.33,0.31,0.32,0.24,0.21,0.22,0.36,0.22,0.09,0.14,0.16,0.12,0.17,0.13,0.11,0.18,0.09
Average (learning times) / numAgents,2.3911082E7,20053672.95,12424076.83,10138721.92,12739858.23,8678121.49,6534277.07,7446868.19,6130083.19,4467966.08,5330262.49,4574835.84,2449571.42,4544216.45,2577966.25,2547032.82,2359718.14,2983563.37,3213464.40,2802868.66,1656983.40,2549837.69,6190753.92,3688604.99,3118812.97,3858756.04,2729678.36,3438496.79,3856655.04,2249988.20,4372691.12
Speed-ups * numAgents,1,1.19,1.92,2.36,1.88,2.76,3.66,3.21,3.90,5.35,4.49,5.23,9.76,5.26,9.28,9.39,10.13,8.01,7.44,8.53,14.43,9.38,3.86,6.48,7.67,6.20,8.76,6.95,6.20,10.63,5.47


Stop Walk
Episodes
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,313,210,1124,716,499,373,211,259,726,375,955,950,171,260,503,842,607,989,561,199,152,855,285,1005,238,1166,698,828,811,509,324
,268,198,801,553,547,590,733,760,577,246,189,465,615,869,973,765,256,379,730,1639,590,683,419,600,900,471,172,529,1145,919,1161
,585,227,576,686,735,511,582,543,472,1505,668,277,440,730,552,635,1283,957,361,1185,484,486,537,251,688,425,725,610,510,371,373
,214,220,126,354,1033,761,605,226,373,649,392,1025,1037,567,191,903,546,306,932,758,1202,408,619,1002,494,847,598,559,1109,498,671
,314,656,643,105,512,622,524,698,849,1076,856,434,845,400,763,816,516,438,781,459,197,1057,451,359,847,222,542,563,1121,442,907
,284,1021,603,559,351,436,605,608,513,434,752,547,257,610,1068,894,443,805,488,452,460,1042,1298,860,681,294,589,793,1082,1003,507
,203,775,256,190,192,415,324,306,411,243,881,495,522,337,608,185,1027,770,166,653,397,320,260,1080,566,842,288,1365,667,365,569
,550,399,229,631,374,419,927,603,615,330,757,535,625,551,389,362,295,385,723,1265,491,733,427,1260,1328,489,691,367,996,501,986
,353,580,490,467,295,939,211,938,374,758,939,640,247,346,282,1079,510,369,917,740,505,495,435,1079,872,264,893,456,243,964,875
,295,870,756,794,796,504,416,202,418,339,657,210,478,445,567,487,271,598,392,215,436,838,724,203,1254,1163,668,1036,655,272,327
Average (total episodes),337.9,515.6,560.4,505.5,533.4,557.0,513.8,514.3,532.8,595.5,704.6,557.8,523.7,511.5,589.6,696.8,575.4,599.6,605.1,756.5,491.4,691.7,545.5,769.9,786.8,618.3,586.4,710.6,833.9,584.4,670.0
SD (total episodes),129.38,307.45,301.63,227.39,256.71,178.10,228.31,253.93,159.47,414.29,245.82,259.74,272.13,190.86,280.76,276.75,334.19,260.51,253.43,473.43,284.75,259.41,298.91,385.50,331.91,359.41,212.43,302.85,308.61,271.40,298.42
Speed-ups,1,0.66,0.60,0.67,0.63,0.61,0.66,0.66,0.63,0.57,0.48,0.61,0.65,0.66,0.57,0.48,0.59,0.56,0.56,0.45,0.69,0.49,0.62,0.44,0.43,0.55,0.58,0.48,0.41,0.58,0.50
Average (total episodes) / numAgents,337.9,257.80,140.10,84.25,66.68,55.70,42.82,36.74,33.30,33.08,35.23,25.35,21.82,19.67,21.06,23.23,17.98,17.64,16.81,19.91,12.29,16.47,12.40,16.74,16.39,12.37,11.28,13.16,14.89,10.08,11.17
Speed-ups * numAgents,1,1.31,2.41,4.01,5.07,6.07,7.89,9.20,10.15,10.21,9.59,13.33,15.49,17.18,16.05,14.55,18.79,19.16,20.10,16.97,27.51,20.52,27.25,20.19,20.61,27.32,29.96,25.68,22.69,33.54,30.26

Learning Times
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,80452560,67184985,128744140,139093025,125846373,127876904,75363193,108177056,411870755,242432556,648344319,716799587,75093580,185788284,462131693,867898612,696877496,1109002062,676075144,164233559,76952806,1188414864,309647935,1659047280,230100904,2230837090,1146311227,1534630267,1755941116,841693850,507918664
,22492617,52767935,95144751,254114862,140478964,197513613,290581634,359626238,303416976,134571288,107891264,339387571,494756085,728095441,941454667,728188598,212975149,406661776,877970749,2392011437,779498347,932957518,622244971,806376145,1498224657,707679130,128830994,814540925,2246285211,1670941950,2288937950
,40555094,37987716,68148543,263135827,180258404,154577060,210520256,251434194,234810148,939804259,450091756,182932350,333595967,615939800,604641175,641978766,1397774611,1067921573,546958761,1915005978,630463825,557113019,721024083,291389679,1073063440,601038006,1287084254,1220649277,934620945,561282644,705987282
,8818080,30456482,11656248,66504457,274963396,263664378,243401642,81261773,173160193,382613885,227213388,780606391,813379201,499329534,122937142,919757044,550989032,267731783,1076241883,970185754,1796916226,526403897,855368384,1668402993,707292283,1661700723,1122312266,926505509,2267580595,894028354,1269475340
,12712173,70481054,73629499,17672862,134482475,208040517,219622954,320873523,450871358,757411929,525417450,303945148,664081393,311229653,724572390,800536761,524217446,451237688,961438339,579019059,119012253,1556737224,587484641,509655120,1654478962,242678475,1094202515,977376323,2121092922,860127763,1761902070
,12932836,129839159,75491483,142609749,84019026,136969717,234682250,277372095,274964975,255054337,480542723,413959709,266784401,503975610,995056698,1007008984,459100102,924143386,539290946,548852314,554923008,1747165676,1982593197,1347033661,1142681598,396100135,993335229,1800975334,2017889181,1838359478,855677077
,8876503,68024991,30061357,33668089,48610932,177906920,126753877,140475004,212956601,114217352,615977707,360166640,407583091,253828670,545522704,126710056,1094985282,957613713,75365561,842119375,433602710,316942719,400431608,1853663510,885167245,1329248326,398744889,2745129608,1217132941,563724902,962961636
,23247765,36528362,27349499,122176093,92427767,138070256,352707633,337535453,316026525,200183639,513259470,368566697,492362395,474322027,309468729,314813487,229676564,381268996,816143963,1836084994,629193948,1030835047,564511626,1985679263,2225129163,733718883,1168913971,569437172,1731007426,766086312,1943206525
,17090621,50524625,54393075,86507465,73709231,315254419,75975824,445493045,197267296,449543068,645462343,485774200,152590333,260623322,243145066,1110744051,659316493,359449409,1200839680,1032526895,641977177,614647813,532437090,1776768743,1371571430,341151664,1792621459,759268369,249056283,1742628534,1754634137
,11932571,78637549,84121654,159619445,201507986,167650419,168010820,76852536,232894875,199469548,509160110,126549001,368193263,386738904,538870553,455090738,231373550,636630446,448333986,198237569,523065984,1189691085,1054506758,174820068,2160556169,1925132606,1038310221,1997182362,1373921727,369003670,489279864
Average (learning times),2.3911082E7,6.22432858E7,6.48740249E7,1.285101874E8,1.356304554E8,1.887524203E8,1.997620083E8,2.399100917E8,2.808239702E8,3.675301861E8,4.72336053E8,4.078687294E8,4.068419709E8,4.219871245E8,5.487800817E8,6.972727097E8,6.057285725E8,6.561660832E8,7.218659012E8,1.0478276934E9,6.185606284E8,9.660908862E8,7.630250293E8,1.2072836462E9,1.2948265851E9,1.0169285038E9,1.0170667025E9,1.3345695146E9,1.5914528347E9,1.0107877457E9,1.2539980545E9
SD (total learning times),22025722.44,28772640.21,35163562.07,83071704.96,68152258.25,60323368.85,89697650.38,130476173.32,91570872.39,276776230.80,176666730.19,208039815.85,223025543.19,173326260.50,284218459.36,314581409.73,386557640.29,325986639.44,334075101.43,760121037.29,472051311.95,467754526.21,478752556.02,694144287.28,624548376.80,715080159.56,459889113.39,681518233.95,651131019.96,536954273.93,644640933.49
Speed-ups,1,0.38,0.37,0.19,0.18,0.13,0.12,0.10,0.09,0.07,0.05,0.06,0.06,0.06,0.04,0.03,0.04,0.04,0.03,0.02,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Average (learning times) / numAgents,2.3911082E7,31121642.90,16218506.23,21418364.57,16953806.93,18875242.03,16646834.03,17136435.12,17551498.14,20418343.67,23616802.65,18539487.70,16951748.79,16230274.02,19599288.63,23242423.66,18929017.89,19299002.45,20051830.59,27574412.98,15464015.71,23002163.96,17341477.94,26245296.66,26975553.86,20338570.08,19558975.05,24714250.27,28418800.62,17427374.93,20899967.58
Speed-ups * numAgents,1,0.77,1.47,1.12,1.41,1.27,1.44,1.40,1.36,1.17,1.01,1.29,1.41,1.47,1.22,1.03,1.26,1.24,1.19,0.87,1.55,1.04,1.38,0.91,0.89,1.18,1.22,0.97,0.84,1.37,1.14



